Question,answers,label,llm_output
"यो स्थान कुन देशमा अवस्थित छ? स्थान: अस्टिन
",संयुक्त राज्य अमेरिका,cities,"अस्टिन नामक यो स्थान अमेरिकामा छ, विशेष तरिकाभने यो फลอरिडा राज्यका राजधानी हो। अस्टिन फ्लोरिडा राज्यको पश्चिमी भागमा स्थित छ, और यह एक महत्वपूर्ण शहर हो जसले विश्वविद्यालय, व्यापार और ताजा वाष्प आदि कई महत्वपूर्ण विषयों में जाना जाता है।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: बोस्टन
",संयुक्त राज्य अमेरिका,cities,"बोस्टन अमेरिका गणतन्त्रको एक राज्य, माइनस्टोन (माइनस्टोन स्टेट)मा अवस्थित छ। यो राज्यको मुख्य शहर बोस्टन हो।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: लास भेगास
",संयुक्त राज्य अमेरिका,cities,"लास भेगास नामक स्थान नेपालको देशमा अवस्थित छ। यो स्थान नेपालको पश्चिमी भागमा, गोविंदपुर जिल्लामा स्थित छ। यहाँ बस्ती र गाउँहरू छन्। यो क्षेत्र नेपालको पश्चिमी सीमावर भारत सामुदायिक भागको साथी छ।

यदि यस्तो नामको अर्थ अलग छ वा अन्य जगहमा यस्तो नामको स्थान छ भने, त्यस"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: ओर्लान्डो
",संयुक्त राज्य अमेरिका,cities,ओर्लान्डो नामक यो स्थान युनाइटेड स्टेट्स अमेरिकाको एक शहर हो। यो फلोरिडा राज्यको उत्तर-पश्चिम भागमा स्थित छ। ओर्लान्डो फलोरिडाका सबैभन्दा बडा शहर र दुनियाले सबैभन्दा बडा ट्रांसिट सिस्टम राख्यो शहरहरूका एक हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: साक्रामेन्टो
",संयुक्त राज्य अमेरिका,cities,साक्रामेन्टो यो स्थान युनाइटेड स्टेट्स अमेरिकाको राजधानी छ। यो कैलिफोर्नियाको एक राज्यमा स्थित छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: पोर्टल्याण्ड
",संयुक्त राज्य अमेरिका,cities,"पोर्टल्याण्ड नामक यो स्थान नीदरलैंडसमा अवस्थित छ। यो एक बड़ो शहर र नीदरलैंडसका एक प्रमुख राज्य हो। पोर्टल्याण्डले नीदरलैंडसको पश्चिमी भागमा स्थित छ र यो देशका पश्चिमी सीमावर्ती देश बेल्जियमसँग सीमा खोल छ।

यो शहर नीदरलैंडसका एक विस्तृत औद्योगिक केन्द्र र राष्ट्र"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: टाम्पा
",संयुक्त राज्य अमेरिका,cities,टाम्पा अमेरिका देशको एक शहर छ। यो फ्लोरिडा राज्यको पश्चिमी तटमा स्थित एउटा महत्वपूर्ण बास्ती र नाविकीय केन्द्र छ। टाम्पा शहर फ्लोरिडा राज्यको दक्षिण पश्चिमी भागमा बसेको एउटा महत्वपूर्ण नाविकीय बाजार र विकसित अर्थव्यवस्थाको केन्द्र छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: क्लिभल्याण्ड
",संयुक्त राज्य अमेरिका,cities,"क्लिभल्याण्ड अन्तर्राष्ट्रिय विज्ञापन दुकान दल (Clifford Chance)को एक विभाग हो, जो विश्वक्षेपिक न्यायालयीय विशेषज्ञ दल र व्यवसायिक विशेषज्ञ दल हो। यो नाम एक व्यवसाय स्थानकको नाम हुन् वा एउटा व्यवसायक विशेषज्ञको नाम हुन् जुन यसले यस विज्ञापन दुकान दललाई स्थापना गरेका थिए।

क्ल"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: मिनियापोलिस
",संयुक्त राज्य अमेरिका,cities,मिनियापोलिस यो स्थान यूनाइटेड स्टेट्स अमेरिकाको एक शहर छ। यो मिननसोटा राज्यको राजधानी सिंसापोलिस बाट लगभग 10 मील दक्षिणपश्चिम दिशामा स्थित छ। मिनियापोलिस यो अमेरिकामा बढी विकसित औषधीय और तकनीकी उद्योगको केन्द्र भइको एउटा शहर छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: सान एन्टोनियो
",संयुक्त राज्य अमेरिका,cities,"सान एन्टोनियो यो स्थान चिली देशको भूमिको मध्यमा अवस्थित छ। यो एक गाउँ र नगरपालिका हो जसले चिलीको दक्षिण भागमा, माराचिया जिल्लामा स्थित छ। सान एन्टोनियो गाउँले चिलीको पश्चिमी सीमावर ब्राजील देशसँग सीमा रहेको छ।

यो गाउँ चिलीको प्रमुख विकासित क्षेत्रहरू मध्ये रहेको छ"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: मुम्बई
",भारत,cities,मुम्बई भारत देशको एक प्रमुख शहर छ। यो भारतको पश्चिमी भागको महाकाली नदीको पार्श्वमा स्थित छ। मुम्बई भारतका सबैभन्दा बढी लोकसंख्यावाही र आर्थिक महत्त्वपूर्ण शहर र महान वाणिज्यिक केन्द्र हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: दिल्ली
",भारत,cities,दिल्ली नेपाल देशको बाहिर अवस्थित एउटा नगर छैन। दिल्ली भारत देशको राजधानी र दक्षिण एशियाई विस्तारमा एउटा महत्वपूर्ण इतिहासको केन्द्र छ। यो नगर भारत देशको पश्चिमी भागमा अवस्थित छ र दक्षिण एशियाई विस्तारको एक महत्वपूर्ण भागमा सम्म आउनुवारी छ। यदि तपाईंले दिल्लीक
"यो स्थान कुन देशमा अवस्थित छ? स्थान: बेङ्गलुरु
",भारत,cities,"बेङ्गलुरु नेपालमा अवस्थित छौं नहीं। बेङ्गलुरु भारतको एक प्रमुख शहर छ। यो शहर कर्नाटक राज्यको राजधानी हो। यसको स्थानीय नाम भी ""विज्ञान विश्वास्थान"" भनिन्छ जस्तो कि यसमा विश्वको धेरै विज्ञानी र अनुसंधानकर्ताहरू रहन्छन्।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: चेन्नई
",भारत,cities,चेन्नई भारतीय देशको एक प्रमुख राजधानी हो। यो तामिळनाडु राज्यको राजधानी छ। चेन्नई भारतका प्रमुख व्यापारिक र राजनीतिक केन्द्रहरूमा एउटा छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: हैदराबाद
",भारत,cities,हैदराबाद भारत गणराज्यमा अवस्थित छ। यो भारतका दक्षिण भागमा अवस्थित एक महत्वपूर्ण राज्य र उसका राजधानी हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: अहमदाबाद
",भारत,cities,"अहमदाबाद नामक यो स्थान भारत गणराज्यमा अवस्थित छ। यो भारतको एक नगर र राज्य अहमदाबादको राजधानी हो। अहमदाबाद गुजरात राज्यको एक जिल्लामा छ, जो उत्तर गुजरात भागमा स्थित छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: पुणे
",भारत,cities,पुणे भारत देशको दक्षिण पश्चिम भागमा स्थित छ। यो एक प्राचीन और महत्वपूर्ण शहर हो जसले भारतीय इतिहासमा अहम भूमिका निभाएका छ। पुणे गुजरात राज्यको पश्चिमी ओर बदरिकांचे गृह यावटका एक नजरिया छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: कोलकाता
",भारत,cities,कोलकाता भारत देशको एक प्रमुख शहर छ। यो भारतको पश्चिमी भागमा स्थित एक प्रांतको राजधानी हो। कोलकाता भारतका पुरानो और विकसित शहरहरूका एक हो र यो भारतको तौर पर विदेशी निवेशको आकर्षण गर्ने एक महत्वपूर्ण केन्द्र हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: जयपुर
",भारत,cities,"जयपुर नामक एक शहर राजस्थान राज्यमा अवस्थित छ, भारत देशमा। यो राजस्थान राज्यका एक प्रमुख शहर हो र यह भारतका पश्चिमी भागमा स्थित छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: लखनऊ
",भारत,cities,लखनऊ भारत देशको उत्तर प्रदेश राज्यमा अवस्थित छ। यो राज्य का उत्तर भारतको एक प्रमुख भाग हो। लखनऊ उत्तर प्रदेशको राजधानी हो र देशको प्रमुख राजनीतिक र अर्थव्यवस्थाका केन्द्रहरूमा एक हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: कानपुर
",भारत,cities,कानपुर भारत देशको उत्तर प्रदेश राज्यमा अवस्थित छ। यो शहर उत्तर प्रदेश राज्यको पश्चिमी भागमा स्थित रहेको एक महत्वपूर्ण राज्याधिकारी शहर छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: नागपुर
",भारत,cities,"नागपुर भन्ने नाम देखि एउटा विशेष स्थान नहीं दिएको छ। यदि आपको विशेष एक जगह याद दिन सक्ने थिए, त्यसको नाम बाहर दिनुहोस्। त्यसको आधारमा म उस जगह को स्थान जान्ने मद्दत गर्छु। उदाहरणका लागि, यदि आपको ""नागपुर शहर"" यस्तो नाम दिन सक्ने थिए, त्यसमा म जान्दछु कि यो भारतको एक"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: इन्दौर
",भारत,cities,इन्दौर नेपाल देशमा अवस्थित छैन। इन्दौर भने भारत देशको एक शहर हो। यो भारतको मध्यप्रदेश राज्यको एक शहर हो। यदि नेपालको अन्य स्थान भन्न थियो त्यस्तो सम्बन्धित जानकारी दिन सक्छौ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: पटना
",भारत,cities,पटना भारत देशको एक प्रमुख शहर छ। यो बihar राज्यको राजधानी हो। पटना नदी को तट पर स्थित छ र भारतको पश्चिमी भागमा अवस्थित छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: भोपाल
",भारत,cities,"भोपाल नेपाल देशमा अवस्थित छौं नहीं। भोपाल भारत देशको उत्तर पश्चिम भागमा स्थित एक शहर हो। यो राजस्थान राज्यको राजधानी हो। यदि तपाईंले नेपालको स्थान जान्नुभयो भने, त्यस्तै कुनै नेपालको शहर वा स्थान बताउँछु।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: वडोदरा
",भारत,cities,"वडोदरा नेपालको एक जिल्ला छ। यो जिल्ला नेपालको पश्चिमी भागमा स्थित छ, जिसमा राज्यका मुख्यालय वडोदरा शहर भनिन्छ। वडोदरा जिल्लाको कुल क्षेत्रफल लगभग 2,622 वर्ग किलोमिटर छ।

यो जिल्�la नेपालको पश्चिमी प्रदेशमा अवस्थित छ र यसको पडाउँहुँका देशहरू भने भारत र इंडोनेशिया हुन्छ"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: विशाखापट्टनम
",भारत,cities,विशाखापट्टनम भारत देशको तटस्थ राज्य अंध्र प्रदेशमा अवस्थित छ। यो एक प्राकृतिक र इतिहासिक रूपमा अत्यन्त महत्त्वपूर्ण स्थान हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: सुरत
",भारत,cities,"सुरत नामक शहर भारतीय राज्य गुजरातमा अवस्थित छ। यो गुजरात राज्यका दक्षिण पश्चिमी भागमा स्थित छ, और यह सावरा नदीका तट पर आधारित है। सुरत एक महत्वपूर्ण वाणिज्यिक और ट्रांसिट केंद्र है और भारत की दूसरी सबसे बड़ी बाजारी जहाज निर्माण उद्योग केंद्र मानी जाती है।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: अमृतसर
",भारत,cities,"अमृतसर नेपालमा अवस्थित छैन। अमृतसर भारतको पंजाब राज्यका एक शहर छ। यो शहर सिख धर्मको महत्वपूर्ण स्थल र सिख धर्म का बड़ा मन्दिर, अमृतसर सर, बस्तिको निकटवर्ती छ। यो शहर पंजाब राज्यको पश्चिमी भागमा स्थित छ र इसका एक अहम राज्य शहर हो।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: राजकोट
",भारत,cities,"राजकोट भारत गणराज्यको गुजरात राज्यको एक शहर छ। यो शहर गुजरात राज्यको पश्चिमी भागमा स्थित छ, और गुजरात की सीमा राज्यहरूलाई जोड्ने राजमार्गको महत्वपूर्ण केन्द्र भनिन्छ। राजकोट गुजरात का सबैभन्दा बडा शहरहरूका एक छ र भारतका प्रमुख विमानन स्थलहरूमा एक छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: सांघाई
",चीन,cities,"सांघाई नामक स्थान नेपाल देशमा अवस्थित छ। यो स्थान नेपालको पश्चिमी भागमा स्थित छ, जिसमा बाल्मीकी वन्यजीव राष्ट्रिय राष्ट्रियको अंग भएको एउटा वन्यजीव राष्ट्रियका छ। सांघाई विशेष रूपमा बाल्मीकी र अन्य वन्यजीवहरूको रक्षा गर्ने लागि स्थापन गरिएको छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: बेइजिङ
",चीन,cities,बेइजिङ चीन देशको राजधानी र सबैभन्दा बडा शहर छ। यो देशको पश्चिमी भागमा स्थित छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: ग्वाङ्झाउ
",चीन,cities,ग्वाङ्झाउ (Guangzhou) चीनको दक्षिण भागका एक महान शहर छ। यो गuangdong राज्यको राजधानी हो। ग्वाङ्झाउ चीनका एक प्रमुख व्यापारिक और तैयारिक शहर हो र यहाँ विविध तैयारियाँ बनाइन्छन्। यो शहर चीनको दक्षिणी तटको एक प्रमुख नाविजन बिंदु हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: शेन्जेन
",चीन,cities,"शेन्जेन चीन देशको एक शहर छ। यो चीनको दक्षिण भागमा, गuangdong राज्यको दक्षिणी भागमा स्थित छ। यो शहर ताउँका विकास र व्यापारका एक महत्वपूर्ण केन्द्र छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: चेङ्दु
",चीन,cities,"चेङ्दु चीनको एक महत्वपूर्ण शहर र नागरिक जनसंख्या वास्तूका एक रूपांतरण भइएको शहर हो। यो देशभौतिक र सांस्कृतिक रूपमा अहिले एक महत्वपूर्ण स्थान छ। चेङ्दु चीनको पश्चिमी भागमा अवस्थित छ, ताइवान राज्यको पश्चिमी तटको निकटतम देश भने छ।

चेङ्दुले चीनको प्रमुख राजधानी"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: वुहान
",चीन,cities,वुहान (武汉) चीन देशको एक राज्यामा अवस्थित छ। यो चीनको दक्षिण पश्चिम भागमा स्थित एक महत्वपूर्ण राजधानी र राज्य वुहानको केन्द्र हो।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: चोङकिङ
",चीन,cities,"चोङकिङ नामक यो स्थान चीन देशको तिब्बत अव्यवस्थितिको क्षेत्रमा अवस्थित छ। यो क्षेत्र तिब्बत राज्यको चोङकिङ जिल्लामा स्थित छ। यसको एक निर्देशांक 29.6569° N, 91.0831° E छ। यो क्षेत्र तिब्बती भाषामा ""昌都"" भनिन्छ। यसको नेपालको बाहिर छ, तर चीनको दुर्गन्धा, शियांग्जी, और ल"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: सियान
",चीन,cities,सियान नामक यो स्थान रूस देशमा अवस्थित छ। सियान रूसको उत्तरी भागमा स्थित एक शहर हो जसले बेलरिया नदीको ताराङ्कन स्थल र रूसको बडी विद्युत उत्पादन संस्थाहरूको एक छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: हाङजाउ
",चीन,cities,"हाङजाउ नामक यो स्थान चीन देशको अंतिम पश्चिमी भागमा अवस्थित छ, ग्याङ्सी (ギansì) 自治区 的一部分。具体来说，哈萨克斯坦（Hāsàkèsī）是一个国家，位于中亚地区，与中国接壤。如果你是指哈萨克斯坦的某个地方叫哈萨克斯坦，那么这可能是一个翻译或输入错误。请确认你所指的具体位置，以便我能提供更准确的信息。如果你是指中国境内的哈萨克族聚居区，那么哈萨克斯坦（Hāsàkèsī）自治州位于新疆维吾尔自治区的西部。"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: सुझोउ
",चीन,cities,"सुझोउ नामक यो स्थान नेपालको देशमा अवस्थित छ। यो स्थान नेपालको पश्चिमी भागमा, गोविंदपुर जिल्लामा स्थित छ। सुझोउ एउटा गाउँ छ जसले विक्रम संकाल ६०० बिरून अवस्थित छ। यो गाउँ ताम्रा नदीको तटमा छ र ताम्रा तालुकाको अभिमानी गाउँहरूका एक हो। सुझोउमा विविध राष्ट्रीयता र"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: टियांजिन
",चीन,cities,टियांजिन (Tianjin) चीन देशको एक राज्यले अवस्थित छ। यो देशको पश्चिमी भूभागमा स्थित छ र पेक्षावा दक्षिण भागमा बेजिंग राज्यलाई लगाउन सक्छ। टियांजिन चीनको तिहाई राज्यहरूको बीचमा एक र चीनको प्रमुख व्यापारिक र उद्योगिक केन्द्रहरूको एक छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: नानजिङ
",चीन,cities,"नानजिङ् (Nanjing) चीनका एक राज्यपालिका छ। यो चीनको पश्चिमी दक्षिण भागमा स्थित छ, जिनगिन राज्यका पश्चिमी भागमा अवस्थित छ। नानजिङ् चीनका पुरानो राजधानिहरूको मान्यताले रूपान्तरित भएका छ। यो एक प्राचीन इतिहास र संस्कृति केन्द्र छ र आजकल विज्ञान र तकनीकी केन्द्र भइरहेको छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: हार्बिन
",चीन,cities,"हार्बिन चीनको उत्तर भागमा स्थित एक बडा शहर छ। यो शहर चीनको लाम्बागाँ राज्यमा छ, जो रूसको पार्श्व भूमिका मा छ। हार्बिन एक प्रसिद्ध शहर छ जसले तांबा और लोहा उत्पादनका लागि जानियाँ छ। यसको दूरसंचार र व्यापार चालनका लागि भी बहुत अहम रूपमा विकसित छ। यसको दूर स्थ"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: छिङदाओ
",चीन,cities,छिङदाओ नामक यो स्थान नेपालमा अवस्थित छ। यो नेपालको पश्चिमी भागमा स्थित एक गाउँ हो जसले चाँदी जिल्लाको अंतर्गत छ। यो गाउँ चाँदी जिल्लाको एक प्रमुख राजमार्ग राउन्डहाउस बाट पाइसो गाउँहरूको मध्यमा स्थित छ। यहाँ लोको आर्थिक अवसरहरू र जीवन रूपांतरका लागि बहुत उत्तर
"यो स्थान कुन देशमा अवस्थित छ? स्थान: डालियान
",चीन,cities,डालियान चीनको दक्षिण पश्चिमी भागमा स्थित एक शहर छ। यो शहर ग्वांग्डों शाटेंग राज्यको पश्चिमी भागमा लिंगानगी जिल्लामा अवस्थित छ। डालियान एक प्रसिद्ध पर्यटन स्थल र खासकर ताजा मछली विशेषात लामो लोगोले यात्रा गर्दछन्।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: शिजियाझुआङ
",चीन,cities,"शिजियाझुआङ नामक स्थान चीन देशको अटलांटिक भागमा स्थित छ। यो अटलांटिक गणतन्त्रहरूको एक छ जसले चीनको पश्चिमी भागमा अवस्थित छ। शिजियाझुआङ नामक शहर चीनको अटलांटिक भागको एक जिल्लामा छ, जो चीनको दक्षिणी भागमा अवस्थित छ। यसको विस्तृत ज्ञान लिन्छो त्यसैले विशिष्ट"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: फुझाउ
",चीन,cities,फुझाउ नामक यो स्थान नेपाल देशमा अवस्थित छ। यो नेपालको पश्चिमी भागमा स्थित एक गाउँ हो। फुझाउ गाउँ राणा जिल्लाको अभिमुख छ। यो गाउँ राणा जिल्लाको एक गmina भन्ने विभागमा अवस्थित छ। यसको निकटतम शहर राणा हो। फुझाउ गाउँले राणा जिल्लाको विकास र स्वास्थ्य सेवालाई नियन्त्र
"यो स्थान कुन देशमा अवस्थित छ? स्थान: झेङझाउ
",चीन,cities,"झेङझाउ नामक एउटा स्थान चीन देशको तिब्बत राज्यमा अवस्थित छ। यो एउटा गाउँलाई विशेष रूपमा विवरण दिइन सक्छ:

1. अवस्थिति: झेङझाउ तिब्बत राज्यको उत्तरभागमा अवस्थित छ।

2. जिल्ला: यो गाउँ तिब्बतको लाम्सी जिल्लामा छत्तिस गाउँहरूको एक हो।

3. लोकसंख्या: झेङझाउको लोक"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: कुनमिङ
",चीन,cities,"कुनमिङ यो चीन देशको एक शहर छ। यो अफगानिस्तान र चीनको बीचको गोरखाँटमा स्थित छ, तपाईंको पूर्वी तटमा। कुनमिङ चीनको गावहरूको एक छ जो कुनमिन्सियाओ यो जिल्लामा छ, जो गावहरूको एक छ। यसको नाम अफगानिस्तानको शहर कुनमिंग से लिन्छ।

कुनमिङको विवरण:
- देश: चीन
- राज्य/स्थान"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: चाङ्सा
",चीन,cities,"चाङ्सा नामक यो स्थान नेपाल देशमा अवस्थित छ। चाङ्सा नेपालको पश्चिमी भागमा स्थित एक जिल्ला हो। यो जिल्ला चाङ्सा नदीको नाम पर नामित छ र यसको मुख्य शहर भी चाङ्सा हो। चाङ्सा जिल्लामा विभिन्न पर्यटन स्थलहरू, राष्ट्रिय वन राष्ट्रिय क्षेत्रहरू र अन्य प्राकृतिक सौन्दर्यहरू उप"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: मस्को
",रूस,cities,मस्को रूस देशको राजधानी हुन्छ। यो यूरोपको सबैभन्दा बडा शहर र दुनियाले बढी व्यवसायिक र राजनीतिक महत्वपूर्ण शहरहरूका एक हुन्छ।
"यो स्थान कुन देशमा अवस्थित छ? स्थान: सेन्ट पिटर्सबर्ग
",रूस,cities,"सेन्ट पिटर्सबर्ग अमेरिकाको एक राज्य, ओहियो राज्यमा स्थित छ। यो शहर ओहियो राज्यको पश्चिमी भागमा बसेको एउटा महत्वपूर्ण शहर र राज्यको दूसरो बडेको शहर हो।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: नोवोसिबिर्स्क
",रूस,cities,"नोवोसिबिर्स्क रूसको एक शहर छ। यो रूसको उत्तर पश्चिम भागमा, सालार नदीको तारावाहिका पर स्थित छ। यो शहर रूसको दूसरो बडो शहरहरू मानिन्छ र उत्तरी यूरोपको रूसको एक केन्द्रित शहरहरू मानिन्छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: येकातेरिनबर्ग
",रूस,cities,"येकातेरिनबर्ग नामक यो स्थान रूस (रशिया) देशमा अवस्थित छ। यो पुरानो नाम रूसको राजधानी थियो। येकातेरिनबर्ग नाम रूसको राजा पेरेस्लेक्त येकात्रिना को नाम पर प्राप्त गरियो थियो। अब यो स्थान सामान्यतया सालेन्का (Saint Petersburg) भनिन्छ, जसको नाम रूसको राजधानीको रूपमा राखिन्छ।"
"यो स्थान कुन देशमा अवस्थित छ? स्थान: काजान
",रूस,cities,काजान नामक स्थान राशियाले अवस्थित छ। काजान (Kazan) राशियाका तुपारी शहरहो र तानाशिखी राज्यका राजधानी हो। यो शहर तानाशिखी नदीको तटमा अवस्थित छ र राशियाका दक्षिण पश्चिमी भागमा स्थित छ।
